krnr;lfnr;agglvl;name;name_neu;lat;long;lat_median;long_median
443;2204;GEMEINDEN AB 2000 E.;WATHLINGEN;WATHLINGEN;52.5373886;10.1478325;52.63272275;10.0628515
443;2205;GEMEINDEN AB 2000 E.;WIETZE;WIETZE;52.6478492;9.8377274;52.63272275;10.0628515
443;2206;GEMEINDEN AB 2000 E.;WINSEN A.D.ALLER;WINSEN A.D.ALLER;52.683228;9.9120249;52.63272275;10.0628515
443;2207;RESTKREISE (GEM.< 20;REST-CELLE L;CELLE, Germany;52.63272275;10.0628515;52.63272275;10.0628515
444;2208;stadtkreise;CELLE S;CELLE;52.6175963;10.0628515;52.6175963;10.0628515
445;2209;KREISE M.GEMEINDEN >;DANNENBERG;DANNENBERG;53.0986852;11.109336;53.0986852;11.109336
445;2210;GEMEINDEN AB 2000 E.;LUECHOW;LUECHOW;52.9664542;11.1503249;53.0986852;11.109336
445;2211;RESTKREISE (GEM.< 20;REST-DANNENBERG;DANNENBERG;53.0986852;11.109336;53.0986852;11.109336
446;2212;KREISE M.GEMEINDEN >;FALLINGBOSTEL;FALLINGBOSTEL;52.862921;9.700237;52.862921;9.700237
446;2213;GEMEINDEN AB 2000 E.;WALSRODE;WALSRODE;52.861732;9.5930916;52.862921;9.700237
446;2214;RESTKREISE (GEM.< 20;REST-FALLINGBOSTEL;FALLINGBOSTEL;52.862921;9.700237;52.862921;9.700237
447;2215;KREISE M.GEMEINDEN >;GIFHORN;GIFHORN;52.4809091;10.5507829;52.4809091;10.5507829
447;2216;GEMEINDEN AB 2000 E.;FALLERSLEBEN;FALLERSLEBEN;52.4159927;10.7167046;52.4809091;10.5507829
447;2217;GEMEINDEN AB 2000 E.;GIFHORN;GIFHORN;52.4809091;10.5507829;52.4809091;10.5507829
447;2218;GEMEINDEN AB 2000 E.;WITTINGEN;WITTINGEN;52.727049;10.7334362;52.4809091;10.5507829
447;2219;RESTKREISE (GEM.< 20;REST-GIFHORN;GIFHORN;52.4809091;10.5507829;52.4809091;10.5507829
448;2220;stadtkreise;HARBURG-WILHELMSBURG  S (1.7.27-);HARBURG-WILHELMSBURG, Hamburg, Germany;53.4986505;9.9990757;53.4986505;9.9990757
449;2221;KREISE M.GEMEINDEN >;HARBURG L;HARBURG;53.4607785;9.9834184;53.4607785;9.9834184
449;2222;GEMEINDEN AB 2000 E.;WILHELMSBURG;Hamburg-Wilhelmsburg;53.495;10.011111;53.4607785;9.9834184
449;2223;RESTKREISE (GEM.< 20;REST-HARBURG L;HARBURG;53.4607785;9.9834184;53.4607785;9.9834184
450;2224;stadtkreise;HARBURG S (-30.6.27);HARBURG;53.4607785;9.9834184;53.4607785;9.9834184
451;2225;KREISE M.GEMEINDEN >;HARBURG;HARBURG, Germany;53.4607785;9.9834184;53.4607785;9.94794525
451;2226;GEMEINDEN AB 2000 E.;ALTENWERDER;ALTENWERDER, Germany;53.5077108;9.9124721;53.4607785;9.94794525
451;2227;GEMEINDEN AB 2000 E.;BUCHHOLZ;BUCHHOLZ, Germany;53.3176971;9.8694845;53.4607785;9.94794525
451;2228;GEMEINDEN AB 2000 E.;NEUENFELDE;NEUENFELDE, Germany;53.5217;9.8003;53.4607785;9.94794525
451;2229;GEMEINDEN AB 2000 E.;WINSEN A.D.LUHE;WINSEN A.D.LUHE, Germany;53.3409735;10.1924158;53.4607785;9.94794525
451;2230;RESTKREISE (GEM.< 20;REST-HARBURG;HARBURG, Germany;53.4607785;9.94794525;53.4607785;9.94794525
452;2231;KREISE M.GEMEINDEN >;ISENHAGEN (-30.9.32);Hankensbüttel;52.730833;10.603611;52.730833;10.603611
452;2232;GEMEINDEN AB 2000 E.;WITTINGEN;WITTINGEN;52.727049;10.7334362;52.730833;10.603611
452;2233;RESTKREISE (GEM.< 20;REST-ISENHAGEN (-30.9.32);Hankensbüttel;52.730833;10.603611;52.730833;10.603611
453;2234;KREISE M.GEMEINDEN >;LUECHOW (-30.9.32);LUECHOW;52.9664542;11.1503249;52.9664542;11.1503249
453;2235;GEMEINDEN AB 2000 E.;LUECHOW;LUECHOW;52.9664542;11.1503249;52.9664542;11.1503249
453;2236;RESTKREISE (GEM.< 20;REST-LUECHOW (-30.9.32);LUECHOW;52.9664542;11.1503249;52.9664542;11.1503249
454;2237;KREISE M.GEMEINDEN >;LUENEBURG L;LUENEBURG, Germany;53.2464214;10.4115179;53.26648445;10.4115179
454;2238;GEMEINDEN AB 2000 E.;BARDOWICK;BARDOWICK, Germany;53.2952832;10.387129;53.26648445;10.4115179
454;2239;GEMEINDEN AB 2000 E.;BLECKEDE;BLECKEDE;53.2865475;10.7334861;53.26648445;10.4115179
454;2240;RESTKREISE (GEM.< 20;REST-LUENEBURG L;LUENEBURG, Germany;53.26648445;10.4115179;53.26648445;10.4115179
455;2241;stadtkreise;LUENEBURG S;LUENEBURG;53.2464214;10.4115179;53.2464214;10.4115179
456;2242;KREISE M.GEMEINDEN >;SOLTAU;SOLTAU;52.9846914;9.842125;52.9846914;9.842125
456;2243;GEMEINDEN AB 2000 E.;SOLTAU;SOLTAU;52.9846914;9.842125;52.9846914;9.842125
456;2244;GEMEINDEN AB 2000 E.;SCHNEVERDINGEN;SCHNEVERDINGEN;53.1162319;9.7923436;52.9846914;9.842125
456;2245;GEMEINDEN AB 2000 E.;MUNSTER;Munster (Örtze);52.988611;10.091111;52.9846914;9.842125
456;2246;RESTKREISE (GEM.< 20;REST-SOLTAU;SOLTAU;52.9846914;9.842125;52.9846914;9.842125
457;2247;KREISE M.GEMEINDEN >;UELZEN;UELZEN;52.9658199;10.5580304;52.9658199;10.5580304
457;2248;GEMEINDEN AB 2000 E.;BEVENSEN, FLECKEN;BEVENSEN;53.078611;10.578056;52.9658199;10.5580304
457;2249;GEMEINDEN AB 2000 E.;UELZEN;UELZEN;52.9658199;10.5580304;52.9658199;10.5580304
457;2250;GEMEINDEN AB 2000 E.;EBSTORF;EBSTORF;53.0253071;10.417947;52.9658199;10.5580304
457;2251;RESTKREISE (GEM.< 20;REST-UELZEN;UELZEN;52.9658199;10.5580304;52.9658199;10.5580304
458;2252;KREISE M.GEMEINDEN >;WINSEN (-30.9.32);WINSEN;53.3574436;10.2127204;53.3574436;10.2127204
458;2253;GEMEINDEN AB 2000 E.;WINSEN A. D. LUHE;WINSEN A. D.UHE;53.2978964;10.1822685;53.3574436;10.2127204
458;2254;RESTKREISE (GEM.< 20;REST-WINSEN (-30.9.32);WINSEN;53.3574436;10.2127204;53.3574436;10.2127204
459;2255;KREISE M.GEMEINDEN >;ACHIM (-30.9.32);ACHIM;53.0092;9.0510401;53.0092;9.0510401
459;2256;GEMEINDEN AB 2000 E.;ACHIM;ACHIM;53.0092;9.0510401;53.0092;9.0510401
459;2257;GEMEINDEN AB 2000 E.;HEMELINGEN;HEMELINGEN;53.0476302;8.8910845;53.0092;9.0510401
459;2258;RESTKREISE (GEM.< 20;REST-ACHIM (-30.9.32);ACHIM;53.0092;9.0510401;53.0092;9.0510401
460;2259;KREISE M.GEMEINDEN >;BLUMENTHAL (-30.9.32);BLUMENTHAL (BREMEN);53.194444;8.566667;53.194444;8.566667
460;2260;GEMEINDEN AB 2000 E.;AUMUND;AUMUND  (BREMEN);53.1891329;8.6268434;53.194444;8.566667
460;2261;GEMEINDEN AB 2000 E.;BLUMENTHAL;BLUMENTHAL (BREMEN);53.194444;8.566667;53.194444;8.566667
460;2262;GEMEINDEN AB 2000 E.;FARGE;FARGE (BREMEN);53.20013;8.5289;53.194444;8.566667
460;2263;GEMEINDEN AB 2000 E.;GROHN;GROHN (BREMEN);53.1663715;8.6414919;53.194444;8.566667
460;2264;GEMEINDEN AB 2000 E.;LESUM;LESUM (BREMEN);53.1644702;8.6838798;53.194444;8.566667
460;2265;RESTKREISE (GEM.< 20;REST-BLUMENTHAL (-30.9.32);BLUMENTHAL (BREMEN);53.194444;8.566667;53.194444;8.566667
461;2266;KREISE M.GEMEINDEN >;BREMERVOERDE;BREMERVOERDE;53.4871321;9.1399785;53.4871321;9.1399785
461;2267;GEMEINDEN AB 2000 E.;BREMERVOERDE;BREMERVOERDE;53.4871321;9.1399785;53.4871321;9.1399785
461;2268;GEMEINDEN AB 2000 E.;ZEVEN;ZEVEN;53.2939692;9.2759477;53.4871321;9.1399785
461;2269;RESTKREISE (GEM.< 20;REST-BREMERVOERDE;BREMERVOERDE;53.4871321;9.1399785;53.4871321;9.1399785
462;2270;KREISE O.GEMEINDEN >;GEESTEMUENDE   (-30.9.32);GEESTEMUENDE  ;53.5309128;8.5994614;53.5309128;8.5994614
463;2271;KREISE O.GEMEINDEN >;GEESTEMUENDE L;GEESTEMUENDE;53.5309128;8.5994614;53.5309128;8.5994614
464;2272;stadtkreise;GEESTEMUENDE S;GEESTEMUENDE;53.5309128;8.5994614;53.5309128;8.5994614
465;2273;KREISE M.GEMEINDEN >;HADELN L;HADELN;53.8;8.9;53.8;8.9
465;2274;GEMEINDEN AB 2000 E.;ALTENBRUCH;ALTENBRUCH;53.8227095;8.7724992;53.8;8.9
465;2275;GEMEINDEN AB 2000 E.;OTTERNDORF;OTTERNDORF;53.8089499;8.8976663;53.8;8.9
465;2276;GEMEINDEN AB 2000 E.;OBERNDORF;Oberndorf (Oste);53.751872;9.146061;53.8;8.9
465;2277;RESTKREISE (GEM.< 20;REST-HADELN L;HADELN;53.8;8.9;53.8;8.9
466;2278;KREISE M.GEMEINDEN >;JORK (-30.9.32);JORK;53.5321932;9.6838518;53.5321932;9.68515
466;2279;GEMEINDEN AB 2000 E.;BUXTEHUDE;BUXTEHUDE;53.4674857;9.6915741;53.5321932;9.68515
466;2280;GEMEINDEN AB 2000 E.;BORSTEL;Borstel (Jork);53.54172;9.68515;53.5321932;9.68515
466;2281;GEMEINDEN AB 2000 E.;NEUENFELDE;NEUENFELDE;53.5217;9.8003;53.5321932;9.68515
466;2282;RESTKREISE (GEM.< 20;REST-JORK (-30.9.32);JORK;53.5321932;9.68515;53.5321932;9.68515
467;2283;KREISE M.GEMEINDEN >;KEHDINGEN (-30.9.32);KEHDINGEN;53.749335;9.035402;53.749335;9.322351
467;2284;GEMEINDEN AB 2000 E.;ASSEL;ASSEL;53.69;9.4361;53.749335;9.322351
467;2285;GEMEINDEN AB 2000 E.;BUETZFLETH;BUETZFLETH;53.644956;9.5033496;53.749335;9.322351
467;2286;GEMEINDEN AB 2000 E.;DROCHTERSEN;DROCHTERSEN;53.7110615;9.3819928;53.749335;9.322351
467;2287;GEMEINDEN AB 2000 E.;FREIBURG A. ELBE;FREIBURG A. ELBE;53.82409;9.28733;53.749335;9.322351
467;2288;GEMEINDEN AB 2000 E.;HAMELWOERDEN;HAMELWOERDEN;53.7912466;9.322351;53.749335;9.322351
467;2289;RESTKREISE (GEM.< 20;REST-KEHDINGEN (-30.9.32);KEHDINGEN;53.749335;9.322351;53.749335;9.322351
468;2290;KREISE M.GEMEINDEN >;LEHE;LEHE;53.0016634;7.3438762;53.0016634;7.3438762
468;2291;GEMEINDEN AB 2000 E.;DORUM;DORUM;53.68903;8.5666915;53.0016634;7.3438762
468;2292;GEMEINDEN AB 2000 E.;LEHE;LEHE;53.0016634;7.3438762;53.0016634;7.3438762
468;2293;RESTKREISE (GEM.< 20;REST-LEHE;LEHE;53.0016634;7.3438762;53.0016634;7.3438762
469;2294;KREISE M.GEMEINDEN >;NEUHAUS A. D. OSTE;NEUHAUS A. D. OSTE;53.7941953;9.0262969;53.7941953;9.0262969
469;2295;GEMEINDEN AB 2000 E.;OBERNDORF;Oberndorf (Oste);53.751872;9.146061;53.7941953;9.0262969
469;2296;RESTKREISE (GEM.< 20;REST-NEUHAUS A. D. OSTE;NEUHAUS A. D. OSTE;53.7941953;9.0262969;53.7941953;9.0262969
470;2297;KREISE M.GEMEINDEN >;OSTERHOLZ;OSTERHOLZ;53.2796695;8.8349205;53.1980461;8.7148121
470;2298;GEMEINDEN AB 2000 E.;SCHARMBECK, FLECKEN;Osterholz-Scharmbeck;53.226944;8.794722;53.1980461;8.7148121
470;2299;GEMEINDEN AB 2000 E.;RITTERHUDE;RITTERHUDE;53.1851297;8.7457444;53.1980461;8.7148121
470;2300;GEMEINDEN AB 2000 E.;AUMUND;AUMUND, Germany;53.1891329;8.6268434;53.1980461;8.7148121
470;2301;GEMEINDEN AB 2000 E.;BLUMENTHAL;BLUMENTHAL (BREMEN);53.194444;8.566667;53.1980461;8.7148121
470;2302;GEMEINDEN AB 2000 E.;FARGE;FARGE, Germany;53.2016482;8.5288417;53.1980461;8.7148121
470;2303;GEMEINDEN AB 2000 E.;GROHN;GROHN, Germany;53.1663715;8.6414919;53.1980461;8.7148121
470;2304;GEMEINDEN AB 2000 E.;LESUM;LESUM, Germany;53.1644702;8.6838798;53.1980461;8.7148121
470;2305;GEMEINDEN AB 2000 E.;OSTERHOLZ-SCHARMBECK;OSTERHOLZ-SCHARMBECK;53.2269225;8.7900363;53.1980461;8.7148121
470;2306;RESTKREISE (GEM.< 20;REST-OSTERHOLZ;OSTERHOLZ;53.1980461;8.7148121;53.1980461;8.7148121
471;2307;KREISE M.GEMEINDEN >;ROTENBURG (HANNOVER);ROTENBURG (HANNOVER), Germany;52.4185824;9.827905;52.70270595;9.70603415
471;2308;GEMEINDEN AB 2000 E.;ROTENBURG I. HANN., FLEC;ROTENBURG I. HANN., FLEC;53.0852034;9.3868893;52.70270595;9.70603415
471;2309;GEMEINDEN AB 2000 E.;VISSELHOEVEDE;VISSELHOEVEDE;52.9868295;9.5841633;52.70270595;9.70603415
471;2310;RESTKREISE (GEM.< 20;REST-ROTENBURG (HANNOVER);ROTENBURG (HANNOVER), Germany;52.70270595;9.70603415;52.70270595;9.70603415
472;2311;KREISE M.GEMEINDEN >;STADE;STADE;53.5928618;9.4709494;53.5928618;9.4709494
472;2312;GEMEINDEN AB 2000 E.;STADE;STADE;53.5928618;9.4709494;53.5928618;9.4709494
472;2313;GEMEINDEN AB 2000 E.;ALTKLOSTER;ALTKLOSTER;53.468;9.6888;53.5928618;9.4709494
472;2314;GEMEINDEN AB 2000 E.;HARSEFELD;HARSEFELD;53.4539625;9.5037217;53.5928618;9.4709494
472;2315;GEMEINDEN AB 2000 E.;ASSEL;ASSEL;53.69;9.4361;53.5928618;9.4709494
472;2316;GEMEINDEN AB 2000 E.;BORSTEL;Borstel (Jork);53.54172;9.68515;53.5928618;9.4709494
472;2317;GEMEINDEN AB 2000 E.;BUETZFLETH;BUETZFLETH;53.644956;9.5033496;53.5928618;9.4709494
472;2318;GEMEINDEN AB 2000 E.;BUXTEHUDE;BUXTEHUDE;53.4674857;9.6915741;53.5928618;9.4709494
472;2319;GEMEINDEN AB 2000 E.;DROCHTERSEN;DROCHTERSEN;53.7110615;9.3819928;53.5928618;9.4709494
472;2320;GEMEINDEN AB 2000 E.;FREIBURG A.D.E.;Freiburg/Elbe;53.824119;9.285572;53.5928618;9.4709494
472;2321;GEMEINDEN AB 2000 E.;HAMELWOERDEN;HAMELWOERDEN;53.7912466;9.322351;53.5928618;9.4709494
472;2322;RESTKREISE (GEM.< 20;REST-STADE;STADE;53.5928618;9.4709494;53.5928618;9.4709494
473;2323;KREISE M.GEMEINDEN >;VERDEN;VERDEN;52.9347982;9.2329647;52.9347982;9.2329647
473;2324;GEMEINDEN AB 2000 E.;VERDEN;VERDEN;52.9347982;9.2329647;52.9347982;9.2329647
473;2325;GEMEINDEN AB 2000 E.;ACHIM;ACHIM;53.0092;9.0510401;52.9347982;9.2329647
473;2326;GEMEINDEN AB 2000 E.;HEMELINGEN;HEMELINGEN, Germany;53.0476302;8.8910845;52.9347982;9.2329647
473;2327;RESTKREISE (GEM.< 20;REST-VERDEN;VERDEN;52.9347982;9.2329647;52.9347982;9.2329647
474;2328;KREISE M.GEMEINDEN >;WESERMUENDE  L;WESERMUENDE ;53.541939;8.578039;53.541939;8.578039
474;2329;GEMEINDEN AB 2000 E.;DORUM;DORUM;53.6881686;8.5666915;53.541939;8.578039
474;2330;RESTKREISE (GEM.< 20;REST-WESERMUENDE  L;WESERMUENDE ;53.541939;8.578039;53.541939;8.578039
